1486788623177371648 2022-01-28 03:50:05 +0800 <ChannelNewsAsia> Israel sees Holocaust tropes in COVID-19 protests fuelling anti-Semitism  https://t.co/0j2cNMrhdf  https://t.co/6dufthKT0I 
1486774397952094209 2022-01-28 02:53:34 +0800 <ChannelNewsAsia> Cross-country skiing-Norway's Krueger tests positive for COVID-19  https://t.co/swHf5Z4RTL  https://t.co/wH1NPXMoiC 
1486768607493197826 2022-01-28 02:30:33 +0800 <ChannelNewsAsia> Cross-country skiing-Norway's Krueger tests positive for COVID  https://t.co/DGjfVjOo5x  https://t.co/BpDwEa6o2e 
1486763198028017666 2022-01-28 02:09:03 +0800 <ChannelNewsAsia> Greece allows music in bars and restaurants again as COVID-19 cases ease  https://t.co/FIuIY0gasK  https://t.co/GiQyy4vKad 
1486756277438930944 2022-01-28 01:41:33 +0800 <ChannelNewsAsia> China's Walvax says has most participants for large mRNA COVID-19 vaccine trial  https://t.co/fqUt1x6spr  https://t.co/pmly81G8Iy 
1486735826016825346 2022-01-28 00:20:17 +0800 <YahooSG> Canadian PM Trudeau to isolate after COVID exposure  https://t.co/JJDL6PtyWo 
1486731069843931144 2022-01-28 00:01:23 +0800 <asiaonecom> Lifting travel ban would be 'catastrophic' for China: Covid-19 expert  https://t.co/wwU1KXR17T  https://t.co/15I1CNyjn1 
1486729091755626498 2022-01-27 23:53:32 +0800 <straits_times> 611 Covid-19 patients in hospital in S'pore; 49 need oxygen support, 12 in ICU  https://t.co/7iMJ5Rh9f8 
1486727727365255177 2022-01-27 23:48:06 +0800 <TODAYonline> 5,469 new Covid-19 cases reported in Singapore  https://t.co/VsZ480ZLzP  https://t.co/zLTPOAhRYI 
1486727657249132550 2022-01-27 23:47:50 +0800 <MothershipSG> 5,469 new Covid-19 cases reported in S'pore on Jan. 27, 3,571 are low-risk cases detected via ART:  https://t.co/Vi8m2dw0wJ  https://t.co/Gkv8TXvVLQ 
1486727211457470469 2022-01-27 23:46:03 +0800 <ChannelNewsAsia> 5,469 new COVID-19 cases reported in Singapore  https://t.co/bWuuPIEoje  https://t.co/z35JIF6b1m 
1486723172053389330 2022-01-27 23:30:00 +0800 <TODAYonline> Sweden decides against recommending Covid-19 vaccines for kids aged 5 to 12  https://t.co/GUPXyqCHlM  https://t.co/I6n0sJOmD6 
1486720301995991040 2022-01-27 23:18:36 +0800 <ChannelNewsAsia> China's Walvax says has most participants for large mRNA COVID vaccine trial  https://t.co/K9uFHhl2nK  https://t.co/nDoU5CpyZV 
1486716644747403265 2022-01-27 23:04:04 +0800 <ChannelNewsAsia> Sweden decides against recommending COVID-19 vaccines for kids aged 5 to 12  https://t.co/hFAeEiGycu  https://t.co/WnPT6K2kir 
1486706731107241984 2022-01-27 22:24:41 +0800 <YahooSG> COVID vaccine did not cause woman's death: Singapore heart centres  https://t.co/owyKesjjMb 
1486701800723996673 2022-01-27 22:05:05 +0800 <dwallbank> These are the best places to be in as the world learns to live with Covid -- and the U.S. isn't in the top 20.  https://t.co/EL0iVRoKs3 via @bbgvisualdata 
1486699536567259137 2022-01-27 21:56:05 +0800 <straits_times> Nightclub sued by landlord for unpaid rent relies on Covid-19 curbs in defence  https://t.co/KXmzsfo4WH 
1486697426454925318 2022-01-27 21:47:42 +0800 <asiaonecom> Wanted: Volunteers to catch Covid-19 in the name of science  https://t.co/t8erM7M7F1  https://t.co/9OTUs2nq00 
1486695513663541253 2022-01-27 21:40:06 +0800 <ChannelNewsAsia> Biathlon-Russian coach tests positive for COVID-19 in Beijing  https://t.co/FyXIseAoQA  https://t.co/taN0IaSV41 
1486693744355069955 2022-01-27 21:33:04 +0800 <ChannelNewsAsia> Rising costs, COVID-19 pandemic curbs take a bite out of McDonald's profit  https://t.co/icPBFiTW3d  https://t.co/OcYqAGm1k6 
1486686711119691784 2022-01-27 21:05:07 +0800 <ChannelNewsAsia> Poland reports new daily record of 57,659 COVID-19 cases  https://t.co/AyONN1gZh9  https://t.co/Gkyy9bzgxs 
1486662774004535297 2022-01-27 19:30:00 +0800 <TODAYonline> Australia reports fewer Covid-19 deaths, hospitalisations steady  https://t.co/gIdVENsPON  https://t.co/CdCAKLDxoy 
1486660142703673344 2022-01-27 19:19:33 +0800 <ChannelNewsAsia> Hong Kong to cut COVID-19 quarantine for arrivals to 14 days from next month  https://t.co/GyKfNlZF6T  https://t.co/mN5Ko5alfa 
1486655223925932036 2022-01-27 19:00:00 +0800 <TODAYonline> No exit from zero-Covid: China struggles to find policy off-ramp  https://t.co/O4WNqKsYim  https://t.co/M33Q3ye1Xz 
